550	24710
551	8221
552	5270
553	23524
554	7294
555	18709
556	8785
557	15112
558	32592
559	21532
560	18938
561	16393
562	31123
563	20934
564	29418
565	10674
566	12403
567	28119
568	2019
569	11656
570	25070
571	4776
572	7400
573	22098
574	22852
575	23500
576	10065
577	11225
578	1960
579	7154
580	31774
581	2029
582	5436
583	31245
584	2188
585	15528
586	32316
587	27059
588	30950
589	28663
590	4217
591	707
592	16798
593	20565
594	23818
595	31819
596	16028
597	1754
598	29246
599	20137
600	23766
601	2677
602	29141
603	16624
604	545
605	14454
606	22383
607	25997
608	10054
609	22095
610	836
611	18986
612	22617
613	24731
614	23830
615	24274
616	3910
617	19295
618	9060
619	22614
620	7341
621	6032
622	15073
623	4592
624	4848
625	25046
626	4644
627	12839
628	26506
629	20112
630	28065
631	5874
632	16034
633	30488
634	12248
635	19744
636	5343
637	15432
638	29132
639	5879
640	15231
641	8765
642	32695
643	17948
644	23203
645	6490
646	3580
647	27827
648	28141
649	22672
650	14941
651	10694
652	28493
653	11485
654	11630
655	5355
656	9240
657	25107
658	28745
659	3361
660	16475
661	10459
662	19076
663	28412
664	21614
665	7673
666	15456
667	30210
668	14540
669	22226
670	26947
671	19796
672	27681
673	5931
674	1641
675	5009
676	6053
677	5171
678	8662
679	22007
680	11689
681	26820
682	21903
683	18123
684	22127
685	7910
686	15113
687	13051
688	7999
689	29333
690	13026
691	31491
692	8119
693	12740
694	21711
695	4877
696	2403
697	23969
698	7126
699	20060
700	21902
701	28955
702	8893
703	31210
704	1367
705	28833
706	1218
707	2640
708	10247
709	10029
710	13964
711	24807
712	7073
713	13442
714	27490
715	27693
716	15291
717	20658
718	23195
719	10090
720	29325
721	26850
722	31061
723	15763
724	24648
725	31057
726	31850
727	21358
728	3241
729	18583
730	13984
731	15607
732	22221
733	26667
734	10016
735	8707
736	5959
737	7720
738	19498
739	22051
740	10352
741	7249
742	3590
743	26571
744	18686
745	10322
746	22078
747	10931
748	3288
749	6473
750	9994
751	16766
752	20521
753	20100
754	18188
755	27290
756	24755
757	908
758	21821
759	5223
760	20839
761	9571
762	22824
763	31899
764	11314
765	3339
766	9046
767	24293
768	30233
769	17223
770	4617
771	30416
772	14728
773	12710
774	3629
775	22763
776	2791
777	25788
778	21643
779	26407
780	15215
781	17331
782	24384
783	25728
784	11836
785	24835
786	877
787	27615
788	931
789	18557
790	5937
791	20031
792	3781
793	28302
794	13268
795	7183
796	18788
797	9410
798	26693
799	24024
800	14838
801	14215
802	28615
803	16416
804	32760
805	6452
806	16615
807	13966
808	31365
809	15945
810	2225
811	23119
812	15655
813	3832
814	26147
815	1975
816	18157
817	4581
818	31202
819	32556
820	12222
821	13355
822	7724
823	3392
824	16364
825	21151
826	23310
827	32285
828	9740
829	26712
830	27351
831	24614
832	16134
833	1647
834	25292
835	23003
836	9320
837	30979
838	21533
839	5885
840	29952
841	15744
842	31000
843	4339
844	2985
845	11809
846	17053
847	13933
848	6245
849	1716
850	22994
851	13895
852	20396
853	9886
854	27159
855	29104
856	9220
857	13342
858	18237
859	22923
860	15826
861	1238
862	17394
863	15125
864	9584
865	28551
866	19584
867	16329
868	21375
869	27420
870	6584
871	9345
872	7039
873	7914
874	4136
875	27613
876	9373
877	18486
878	8085
879	4072
880	25803
881	6391
882	13989
883	30457
884	21014
885	29662
886	7899
887	12248
888	15924
889	10644
890	21704
891	14626
892	4189
893	6979
894	12416
895	22511
896	20829
897	26199
898	29260
899	16817
900	15846
901	32134
902	1950
903	7520
904	21290
905	21261
906	7242
907	8148
908	2473
909	30781
910	19442
911	18290
912	12872
913	22071
914	1986
915	31498
916	10660
917	25588
918	1118
919	4096
920	21925
921	32136
922	17433
923	31658
924	8534
925	16551
926	4456
927	13306
928	27380
929	4712
930	32150
931	861
932	6213
933	12873
934	14265
935	21474
936	17706
937	32371
938	20452
939	13727
940	16504
941	19776
942	15006
943	9297
944	19204
945	32763
946	10387
947	20546
948	19709
949	13031
950	1674
951	28272
952	30079
953	11906
954	14743
955	21483
956	30820
957	32266
958	27538
959	24703
960	24158
961	20289
962	31687
963	31891
964	6979
965	32622
966	26607
967	11857
968	24231
969	31140
970	16736
971	2567
972	21168
973	19014
974	640
975	461
976	15654
977	3019
978	22655
979	22633
980	14026
981	4287
982	13638
983	15215
984	27881
985	28426
986	15786
987	18605
988	8496
989	20597
990	26598
991	709
992	23490
993	11370
994	24136
995	31004
996	904
997	20219
998	31274
999	9971
